0.00,7287,4679,7415
0.01,7287,4679,7415
0.01,7287,4679,7415
0.01,7287,4679,7415
0.01,7287,4679,7415
0.02,7287,4679,7415
0.02,7287,4679,7415
0.02,7287,4679,7415
0.02,7287,4679,7415
0.03,7287,4679,7415
0.03,7287,4679,7415
0.03,7287,4679,7415
0.03,7287,4679,7415
0.04,7287,4679,7415
0.04,7287,4679,7415
0.04,7287,4679,7415
0.04,7287,4679,7415
0.05,7287,4679,7415
0.05,7287,4679,7415
0.05,7287,4679,7415
0.06,7287,4679,7415
0.06,7287,4679,7415
0.06,7287,4679,7415
0.06,7287,4679,7415
0.07,7287,4679,7415
0.07,7287,4679,7415
0.07,7287,4679,7415
0.07,7287,4679,7415
0.08,7287,4679,7415
0.08,7287,4679,7415
0.08,7287,4679,7415
0.08,7287,4679,7415
0.09,7287,4679,7415
0.09,7287,4679,7415
0.09,7287,4679,7415
0.09,7287,4679,7415
0.10,7287,4679,7415
0.10,7287,4679,7415
0.10,7287,4679,7415
0.11,7287,4679,7415
0.11,7287,4679,7415
0.11,7287,4679,7415
0.11,7287,4679,7415
0.12,7287,4679,7415
0.12,7287,4679,7415
0.12,7287,4679,7415
0.12,7287,4679,7415
0.13,7287,4679,7415
0.13,7287,4679,7415
0.13,7287,4679,7415
0.13,7287,4679,7415
0.14,7287,4679,7415
0.14,7287,4679,7415
0.14,7287,4679,7415
0.14,7287,4679,7415
0.15,7337,4711,7415
0.15,7337,4711,7415
0.15,7337,4711,7415
0.16,7337,4711,7415
0.16,7337,4711,7415
0.16,7337,4711,7415
0.16,7337,4711,7415
0.17,7337,4711,7415
0.17,7337,4711,7415
0.17,7337,4711,7415
0.17,7337,4711,7415
0.18,7337,4711,7415
0.18,7337,4711,7415
0.18,7332,4708,7415
0.18,7332,4708,7415
0.19,7332,4708,7415
0.19,7332,4708,7415
0.19,7332,4708,7415
0.19,7332,4708,7415
0.20,7332,4708,7415
0.20,7327,4705,7415
0.20,7327,4705,7415
0.21,7327,4705,7415
0.21,7327,4705,7415
0.21,7327,4705,7415
0.21,7327,4705,7415
0.22,7332,4708,7415
0.22,7332,4708,7415
0.22,7332,4708,7415
0.22,7332,4708,7415
0.23,7332,4708,7415
0.23,7332,4708,7415
0.23,7332,4708,7415
0.23,7332,4708,7415
0.24,7337,4711,7415
0.24,7337,4711,7415
0.24,7337,4711,7415
0.24,7337,4711,7415
0.25,7337,4711,7415
0.25,7337,4711,7415
0.25,7337,4711,7415
0.26,7337,4711,7415
0.26,7337,4711,7415
0.26,7337,4711,7415
0.26,7337,4711,7415
0.27,7337,4711,7415
0.27,7337,4711,7415
0.27,7337,4711,7415
0.27,7337,4711,7415
0.28,7337,4711,7415
0.28,7337,4711,7415
0.28,7337,4711,7415
0.28,7337,4711,7415
0.29,7337,4711,7415
0.29,7337,4711,7415
0.29,7337,4711,7415
0.29,7337,4711,7415
0.30,7337,4711,7415
0.30,7337,4711,7415
0.30,7337,4711,7415
0.31,7337,4711,7415
0.31,7337,4711,7415
0.31,7337,4711,7415
0.31,7337,4711,7415
0.32,7337,4711,7415
0.32,7337,4711,7415
0.32,7337,4711,7415
0.32,7337,4711,7415
0.33,7337,4711,7415
0.33,7337,4711,7415
0.33,7337,4711,7415
0.33,7337,4711,7415
0.34,7337,4711,7415
0.34,7332,4708,7415
0.34,7332,4708,7415
0.34,7332,4708,7415
0.35,7332,4708,7415
0.35,7332,4708,7415
0.35,7332,4708,7415
0.36,7332,4708,7415
0.36,7332,4708,7415
0.36,7327,4705,7415
0.36,7327,4705,7415
0.37,7327,4705,7415
0.37,7327,4705,7415
0.37,7327,4705,7415
0.37,7327,4705,7415
0.38,7327,4705,7415
0.38,7327,4705,7415
0.38,7327,4705,7415
0.38,7327,4705,7415
0.39,7327,4705,7415
0.39,7327,4705,7415
0.39,7327,4705,7415
0.39,7327,4705,7415
0.40,7327,4705,7415
0.40,7327,4705,7415
0.40,7327,4705,7415
0.41,7327,4705,7415
0.41,7327,4705,7415
0.41,7327,4705,7415
0.41,7327,4705,7415
0.42,7327,4705,7415
0.42,7317,4698,7415
0.42,7317,4698,7415
0.42,7317,4698,7415
0.43,7317,4698,7415
0.43,7317,4698,7415
0.43,7317,4698,7415
0.43,7317,4698,7415
0.44,7297,4685,7415
0.44,7297,4685,7415
0.44,7297,4685,7415
0.44,7297,4685,7415
0.45,7297,4685,7415
0.45,7297,4685,7415
0.45,7297,4685,7415
0.46,7307,4692,7415
0.46,7307,4692,7415
0.46,7307,4692,7415
0.46,7307,4692,7415
0.47,7307,4692,7415
0.47,7307,4692,7415
0.47,7307,4692,7415
0.47,7307,4692,7415
0.48,7312,4695,7415
0.48,7312,4695,7415
0.48,7312,4695,7415
0.48,7312,4695,7415
0.49,7312,4695,7415
0.49,7312,4695,7415
0.49,7312,4695,7415
0.49,7312,4695,7415
0.50,7342,4714,7415
0.50,7342,4714,7415
0.50,7342,4714,7415
0.51,7342,4714,7415
0.51,7342,4714,7415
0.51,7342,4714,7415
0.51,7342,4714,7415
0.52,7342,4714,7415
0.52,7347,4717,7415
0.52,7347,4717,7415
0.52,7347,4717,7415
0.53,7347,4717,7415
0.53,7347,4717,7415
0.53,7347,4717,7415
0.53,7347,4717,7415
0.54,7347,4717,7415
0.54,7347,4717,7415
0.54,7347,4717,7415
0.54,7347,4717,7415
0.55,7347,4717,7415
0.55,7347,4717,7415
0.55,7347,4717,7415
0.56,7347,4717,7415
0.56,7347,4717,7415
0.56,7347,4717,7415
0.56,7347,4717,7415
0.57,7347,4717,7415
0.57,7347,4717,7415
0.57,7347,4717,7415
0.57,7347,4717,7415
0.58,7347,4717,7415
0.58,7347,4717,7415
0.58,7347,4717,7415
0.58,7347,4717,7415
0.59,7347,4717,7415
0.59,7347,4717,7415
0.59,7347,4717,7415
0.59,7347,4717,7415
0.60,7347,4717,7415
0.60,7347,4717,7415
0.60,7347,4717,7415
0.61,7347,4717,7415
0.61,7347,4717,7415
0.61,7347,4717,7415
0.61,7347,4717,7415
0.62,7347,4717,7415
0.62,7347,4717,7415
0.62,7347,4717,7415
0.62,7347,4717,7415
0.63,7347,4717,7415
0.63,7347,4717,7415
0.63,7347,4717,7415
0.63,7347,4717,7415
0.64,7347,4717,7415
0.64,7347,4717,7415
0.64,7347,4717,7415
0.64,7347,4717,7415
0.65,7347,4717,7415
0.65,7356,4724,7415
0.65,7356,4724,7415
0.66,7356,4724,7415
0.66,7356,4724,7415
0.66,7356,4724,7415
0.66,7356,4724,7415
0.67,7356,4724,7415
0.67,7356,4724,7415
0.67,7356,4724,7415
0.67,7356,4724,7415
0.68,7356,4724,7415
0.68,7356,4724,7415
0.68,7356,4724,7415
0.68,7356,4724,7415
0.69,7356,4724,7415
0.69,7356,4724,7415
0.69,7356,4724,7415
0.69,7356,4724,7415
0.70,7356,4724,7415
0.70,7356,4724,7415
0.70,7356,4724,7415
0.71,7356,4724,7415
0.71,7356,4724,7415
0.71,7356,4724,7415
0.71,7356,4724,7415
0.72,7356,4724,7415
0.72,7356,4724,7415
0.72,7356,4724,7415
0.72,7356,4724,7415
0.73,7356,4724,7415
0.73,7356,4724,7415
0.73,7356,4724,7415
0.73,7356,4724,7415
0.74,7356,4724,7415
0.74,7356,4724,7415
0.74,7356,4724,7415
0.74,7356,4724,7415
0.75,7356,4724,7415
0.75,7356,4724,7415
0.75,7356,4724,7415
0.76,7356,4724,7415
0.76,7356,4724,7415
0.76,7356,4724,7415
0.76,7356,4724,7415
0.77,7356,4724,7415
0.77,7356,4724,7415
0.77,7356,4724,7415
0.77,7356,4724,7415
0.78,7356,4724,7415
0.78,7356,4724,7415
0.78,7356,4724,7415
0.78,7356,4724,7415
0.79,7356,4724,7415
0.79,7356,4724,7415
0.79,7356,4724,7415
0.79,7352,4721,7415
0.80,7352,4721,7415
0.80,7352,4721,7415
0.80,7352,4721,7415
0.81,7352,4721,7415
0.81,7352,4721,7415
0.81,7352,4721,7415
0.81,7352,4721,7415
0.82,7352,4721,7415
0.82,7352,4721,7415
0.82,7352,4721,7415
0.82,7356,4724,7415
0.83,7356,4724,7415
0.83,7356,4724,7415
0.83,7356,4724,7415
0.83,7356,4724,7415
0.84,7356,4724,7415
0.84,7356,4724,7415
0.84,7356,4724,7415
0.84,7356,4724,7415
0.85,7356,4724,7415
0.85,7356,4724,7415
0.85,7356,4724,7415
0.86,7352,4721,7415
0.86,7352,4721,7415
0.86,7352,4721,7415
0.86,7352,4721,7415
0.87,7352,4721,7415
0.87,7352,4721,7415
0.87,7352,4721,7415
0.87,7352,4721,7415
0.88,7352,4721,7415
0.88,7352,4721,7415
0.88,7352,4721,7415
0.88,7327,4705,7415
0.89,7327,4705,7415
0.89,7327,4705,7415
0.89,7327,4705,7415
0.89,7327,4705,7415
0.90,7327,4705,7415
