0.00,7297,4685,7415
0.01,7297,4685,7415
0.01,7297,4685,7415
0.01,7297,4685,7415
0.01,7297,4685,7415
0.02,7297,4685,7415
0.02,7297,4685,7415
0.02,7297,4685,7415
0.02,7297,4685,7415
0.03,7297,4685,7415
0.03,7297,4685,7415
0.03,7297,4685,7415
0.03,7297,4685,7415
0.04,7297,4685,7415
0.04,7297,4685,7415
0.04,7297,4685,7415
0.04,7297,4685,7415
0.05,7297,4685,7415
0.05,7297,4685,7415
0.05,7297,4685,7415
0.06,7297,4685,7415
0.06,7297,4685,7415
0.06,7297,4685,7415
0.06,7297,4685,7415
0.07,7297,4685,7415
0.07,7297,4685,7415
0.07,7297,4685,7415
0.07,7297,4685,7415
0.08,7297,4685,7415
0.08,7297,4685,7415
0.08,7297,4685,7415
0.08,7297,4685,7415
0.09,7297,4685,7415
0.09,7297,4685,7415
0.09,7297,4685,7415
0.09,7297,4685,7415
0.10,7297,4685,7415
0.10,7297,4685,7415
0.10,7297,4685,7415
0.11,7297,4685,7415
0.11,7297,4685,7415
0.11,7297,4685,7415
0.11,7297,4685,7415
0.12,7297,4685,7415
0.12,7297,4685,7415
0.12,7297,4685,7415
0.12,7297,4685,7415
0.13,7297,4685,7415
0.13,7297,4685,7415
0.13,7297,4685,7415
0.13,7292,4682,7415
0.14,7297,4685,7415
0.14,7297,4685,7415
0.14,7297,4685,7415
0.14,7297,4685,7415
0.15,7297,4685,7415
0.15,7297,4685,7415
0.15,7297,4685,7415
0.16,7262,4663,7415
0.16,7262,4663,7415
0.16,7262,4663,7415
0.16,7262,4663,7415
0.17,7262,4663,7415
0.17,7257,4660,7415
0.17,7257,4660,7415
0.17,7257,4660,7415
0.18,7257,4660,7415
0.18,7257,4660,7415
0.18,7257,4660,7415
0.18,7267,4666,7415
0.19,7267,4666,7415
0.19,7267,4666,7415
0.19,7267,4666,7415
0.19,7267,4666,7415
0.20,7267,4666,7415
0.20,7267,4666,7415
0.20,7267,4666,7415
0.21,7267,4666,7415
0.21,7267,4666,7415
0.21,7267,4666,7415
0.21,7267,4666,7415
0.22,7267,4666,7415
0.22,7267,4666,7415
0.22,7267,4666,7415
0.22,7267,4666,7415
0.23,7267,4666,7415
0.23,7267,4666,7415
0.23,7267,4666,7415
0.23,7267,4666,7415
0.24,7267,4666,7415
0.24,7267,4666,7415
0.24,7267,4666,7415
0.24,7267,4666,7415
0.25,7267,4666,7415
0.25,7267,4666,7415
0.25,7267,4666,7415
0.26,7267,4666,7415
0.26,7267,4666,7415
0.26,7267,4666,7415
0.26,7267,4666,7415
0.27,7267,4666,7415
0.27,7267,4666,7415
0.27,7267,4666,7415
0.27,7267,4666,7415
0.28,7267,4666,7415
0.28,7267,4666,7415
0.28,7267,4666,7415
0.28,7267,4666,7415
0.29,7267,4666,7415
0.29,7267,4666,7415
0.29,7287,4679,7415
0.29,7287,4679,7415
0.30,7287,4679,7415
0.30,7287,4679,7415
0.30,7287,4679,7415
0.31,7287,4679,7415
0.31,7287,4679,7415
0.31,7287,4679,7415
0.31,7287,4679,7415
0.32,7287,4679,7415
0.32,7287,4679,7415
0.32,7287,4679,7415
0.32,7287,4679,7415
0.33,7287,4679,7415
0.33,7287,4679,7415
0.33,7287,4679,7415
0.33,7287,4679,7415
0.34,7287,4679,7415
0.34,7287,4679,7415
0.34,7287,4679,7415
0.34,7287,4679,7415
0.35,7287,4679,7415
0.35,7287,4679,7415
0.35,7287,4679,7415
0.36,7287,4679,7415
0.36,7287,4679,7415
0.36,7287,4679,7415
0.36,7287,4679,7415
0.37,7292,4682,7415
0.37,7292,4682,7415
0.37,7292,4682,7415
0.37,7292,4682,7415
0.38,7292,4682,7415
0.38,7292,4682,7415
0.38,7292,4682,7415
0.38,7292,4682,7415
0.39,7292,4682,7415
0.39,7292,4682,7415
0.39,7292,4682,7415
0.39,7292,4682,7415
0.40,7292,4682,7415
0.40,7292,4682,7415
0.40,7292,4682,7415
0.41,7292,4682,7415
0.41,7292,4682,7415
0.41,7292,4682,7415
0.41,7292,4682,7415
0.42,7292,4682,7415
0.42,7292,4682,7415
0.42,7292,4682,7415
0.42,7292,4682,7415
0.43,7292,4682,7415
0.43,7292,4682,7415
0.43,7297,4685,7415
0.43,7297,4685,7415
0.44,7297,4685,7415
0.44,7297,4685,7415
0.44,7297,4685,7415
0.44,7297,4685,7415
0.45,7297,4685,7415
0.45,7297,4685,7415
0.45,7297,4685,7415
0.46,7297,4685,7415
0.46,7297,4685,7415
0.46,7297,4685,7415
0.46,7297,4685,7415
0.47,7297,4685,7415
0.47,7297,4685,7415
0.47,7297,4685,7415
0.47,7297,4685,7415
0.48,7297,4685,7415
0.48,7297,4685,7415
0.48,7297,4685,7415
0.48,7297,4685,7415
0.49,7297,4685,7415
0.49,7297,4685,7415
0.49,7297,4685,7415
0.49,7297,4685,7415
0.50,7307,4692,7415
0.50,7307,4692,7415
0.50,7307,4692,7415
0.51,7307,4692,7415
0.51,7307,4692,7415
0.51,7307,4692,7415
0.51,7307,4692,7415
0.52,7302,4689,7415
0.52,7302,4689,7415
0.52,7302,4689,7415
0.52,7302,4689,7415
0.53,7302,4689,7415
0.53,7302,4689,7415
0.53,7302,4689,7415
0.53,7302,4689,7415
0.54,7302,4689,7415
0.54,7302,4689,7415
0.54,7302,4689,7415
0.54,7302,4689,7415
0.55,7302,4689,7415
0.55,7302,4689,7415
0.55,7297,4685,7415
0.56,7297,4685,7415
0.56,7297,4685,7415
0.56,7297,4685,7415
0.56,7297,4685,7415
0.57,7297,4685,7415
0.57,7297,4685,7415
0.57,7297,4685,7415
0.57,7267,4666,7415
0.58,7267,4666,7415
0.58,7267,4666,7415
0.58,7267,4666,7415
0.58,7267,4666,7415
0.59,7267,4666,7415
0.59,7267,4666,7415
0.59,7247,4653,7415
0.59,7247,4653,7415
0.60,7247,4653,7415
0.60,7247,4653,7415
0.60,7247,4653,7415
0.61,7247,4653,7415
0.61,7247,4653,7415
0.61,7247,4653,7415
0.61,7257,4660,7415
0.62,7257,4660,7415
0.62,7257,4660,7415
0.62,7257,4660,7415
0.62,7257,4660,7415
0.63,7257,4660,7415
0.63,7257,4660,7415
0.63,7257,4660,7415
0.63,7272,4669,7415
0.64,7272,4669,7415
0.64,7272,4669,7415
0.64,7272,4669,7415
0.64,7272,4669,7415
0.65,7272,4669,7415
0.65,7272,4669,7415
0.65,7272,4669,7415
0.66,7262,4663,7415
0.66,7262,4663,7415
0.66,7262,4663,7415
0.66,7262,4663,7415
0.67,7262,4663,7415
0.67,7262,4663,7415
0.67,7262,4663,7415
0.67,7262,4663,7415
0.68,7257,4660,7415
0.68,7257,4660,7415
0.68,7257,4660,7415
0.69,7257,4660,7415
0.69,7257,4660,7415
0.69,7257,4660,7415
0.69,7252,4657,7415
0.70,7252,4657,7415
0.70,7252,4657,7415
0.70,7252,4657,7415
0.71,7252,4657,7415
0.71,7252,4657,7415
0.71,7252,4657,7415
0.71,7252,4657,7415
0.72,7247,4653,7415
0.72,7247,4653,7415
0.72,7247,4653,7415
0.72,7247,4653,7415
0.73,7247,4653,7415
0.73,7247,4653,7415
0.73,7247,4653,7415
0.73,7242,4650,7415
0.74,7242,4650,7415
0.74,7242,4650,7415
0.74,7242,4650,7415
0.74,7242,4650,7415
0.75,7242,4650,7415
0.75,7242,4650,7415
0.75,7237,4647,7415
0.76,7237,4647,7415
0.76,7237,4647,7415
0.76,7237,4647,7415
0.76,7237,4647,7415
0.77,7237,4647,7415
0.77,7237,4647,7415
0.77,7227,4641,7415
0.77,7227,4641,7415
0.78,7227,4641,7415
0.78,7227,4641,7415
0.78,7227,4641,7415
0.78,7227,4641,7415
0.79,7237,4647,7415
0.79,7237,4647,7415
0.79,7237,4647,7415
0.79,7237,4647,7415
0.80,7237,4647,7415
0.80,7237,4647,7415
0.80,7237,4647,7415
0.81,7237,4647,7415
0.81,7237,4647,7415
0.81,7237,4647,7415
0.81,7237,4647,7415
0.82,7237,4647,7415
0.82,7237,4647,7415
0.82,7237,4647,7415
0.82,7237,4647,7415
0.83,7237,4647,7415
0.83,7237,4647,7415
0.83,7237,4647,7415
0.83,7237,4647,7415
0.84,7237,4647,7415
0.84,7237,4647,7415
0.84,7237,4647,7415
0.84,7237,4647,7415
0.85,7237,4647,7415
0.85,7237,4647,7415
0.85,7237,4647,7415
0.86,7237,4647,7415
0.86,7237,4647,7415
0.86,7237,4647,7415
0.86,7237,4647,7415
0.87,7237,4647,7415
0.87,7237,4647,7415
0.87,7237,4647,7415
0.87,7237,4647,7415
0.88,7237,4647,7415
0.88,7237,4647,7415
0.88,7237,4647,7415
0.88,7237,4647,7415
0.89,7237,4647,7415
0.89,7237,4647,7415
0.89,7237,4647,7415
0.89,7237,4647,7415
0.90,7237,4647,7415
0.90,7237,4647,7415
0.90,7237,4647,7415
0.91,7237,4647,7415
0.91,7237,4647,7415
0.91,7237,4647,7415
0.91,7237,4647,7415
0.92,7237,4647,7415
0.92,7237,4647,7415
0.92,7237,4647,7415
0.92,7237,4647,7415
0.93,7237,4647,7415
0.93,7237,4647,7415
0.93,7237,4647,7415
0.93,7237,4647,7415
0.94,7237,4647,7415
0.94,7237,4647,7415
0.94,7237,4647,7415
0.94,7237,4647,7415
0.95,7237,4647,7415
0.95,7237,4647,7415
0.95,7237,4647,7415
0.96,7237,4647,7415
0.96,7237,4647,7415
0.96,7237,4647,7415
0.96,7237,4647,7415
0.97,7237,4647,7415
0.97,7237,4647,7415
0.97,7237,4647,7415
0.97,7237,4647,7415
0.98,7237,4647,7415
0.98,7237,4647,7415
0.98,7237,4647,7415
0.98,7237,4647,7415
0.99,7237,4647,7415
0.99,7237,4647,7415
0.99,7237,4647,7415
0.99,7237,4647,7415
1.00,7237,4647,7415
1.00,7237,4647,7415
1.00,7237,4647,7415
1.01,7237,4647,7415
1.01,7237,4647,7415
1.01,7237,4647,7415
1.01,7237,4647,7415
1.02,7237,4647,7415
1.02,7237,4647,7415
1.02,7237,4647,7415
1.02,7237,4647,7415
1.03,7237,4647,7415
1.03,7237,4647,7415
